t_s,muestra,escenario,modo_decision,pose_fuente,mapa_csv,ruta_celdas,waypoints_total,waypoint_indice,distancia_waypoint_m,grid_fila,grid_columna,ps0_frontal_der,ps7_frontal_izq,ps2_lateral_der,ps5_lateral_izq,frontal_crudo,frontal_filtrado,frontal_kalman,kalman_ganancia,kalman_p,encoder_izq_rad,encoder_der_rad,avance_ds_m,velocidad_lineal_m_s,velocidad_angular_rad_s,odom_x_m,odom_y_m,odom_theta_rad,valor_decision,vel_motor_izq_rad_s,vel_motor_der_rad_s,accion
0.768,12,scenario1,kalman,supervisor,,0,0,-1,,,,68.155,73.454,60.339,66.996,70.805,68.593,69.803,0.17049,3.75068,2.1038,2.1038,0.003862,0.06035,0.0,-1.80211,-1.76293,1.58123,69.803,3.0,3.0,AVANZAR
0.832,13,scenario1,kalman,supervisor,,0,0,-1,,,,66.619,68.489,62.182,72.358,67.554,67.734,69.814,0.1714,3.77071,2.29848,2.29848,0.003991,0.06236,0.0,-1.80215,-1.75909,1.58125,69.814,3.0,3.0,AVANZAR
0.896,14,scenario1,kalman,supervisor,,0,0,-1,,,,69.809,69.763,66.024,70.967,69.786,67.798,70.193,0.17202,3.78446,2.48688,2.48688,0.003862,0.06035,0.0,-1.80219,-1.75525,1.58128,70.193,3.0,3.0,AVANZAR
0.96,15,scenario1,kalman,supervisor,,0,0,-1,,,,67.51,65.362,69.295,68.284,66.436,68.382,69.941,0.17245,3.79387,2.68156,2.68156,0.003991,0.06236,0.0,-1.80223,-1.75141,1.58132,69.941,3.0,3.0,AVANZAR
1.024,16,scenario1,kalman,supervisor,,0,0,-1,,,,72.056,63.584,67.125,62.728,67.82,68.48,69.958,0.17274,3.80032,2.86996,2.86996,0.003862,0.06035,0.0,-1.80227,-1.74757,1.58136,69.958,3.0,3.0,AVANZAR
1.088,17,scenario1,kalman,supervisor,,0,0,-1,,,,61.21,67.347,69.334,69.812,64.278,67.175,69.372,0.17294,3.80473,3.06464,3.06464,0.003991,0.06236,0.0,-1.80231,-1.74373,1.5814,69.372,3.0,3.0,AVANZAR
1.152,18,scenario1,kalman,supervisor,,0,0,-1,,,,62.1,67.006,63.979,69.308,64.553,66.575,68.921,0.17308,3.80775,3.25304,3.25304,0.003862,0.06035,0.0,-1.80235,-1.73989,1.58143,68.921,3.0,3.0,AVANZAR
1.216,19,scenario1,kalman,supervisor,,0,0,-1,,,,67.686,64.656,67.936,66.03,66.171,65.852,68.835,0.17317,3.80981,3.44144,3.44772,0.003927,0.06135,0.03868,-1.80239,-1.73605,1.58147,68.835,3.0,3.0,AVANZAR
1.28,20,scenario1,kalman,supervisor,,0,0,-1,,,,63.675,70.418,65.771,69.959,67.046,65.974,68.914,0.17324,3.81122,3.63612,3.63612,0.003927,0.06135,-0.03868,-1.80243,-1.73221,1.5815,68.914,3.0,3.0,AVANZAR
1.344,21,scenario1,kalman,supervisor,,0,0,-1,,,,67.986,65.157,62.879,57.993,66.572,65.724,68.898,0.17328,3.81218,3.82452,3.8308,0.003927,0.06135,0.03868,-1.80247,-1.72837,1.58153,68.898,3.0,3.0,AVANZAR
1.408,22,scenario1,kalman,supervisor,,0,0,-1,,,,67.522,68.806,68.002,66.481,68.164,66.501,69.16,0.17331,3.81284,4.0192,4.0192,0.003927,0.06135,-0.03868,-1.80252,-1.72453,1.58156,69.16,3.0,3.0,AVANZAR
1.472,23,scenario1,kalman,supervisor,,0,0,-1,,,,63.595,71.372,62.485,70.073,67.483,67.087,69.259,0.17333,3.81329,4.2076,4.21388,0.003927,0.06135,0.03868,-1.80256,-1.72069,1.58158,69.259,3.0,3.0,AVANZAR
1.536,24,scenario1,kalman,supervisor,,0,0,-1,,,,70.303,59.78,72.245,63.788,65.041,66.861,68.918,0.17335,3.8136,4.40228,4.40228,0.003927,0.06135,-0.03868,-1.8026,-1.71685,1.58159,68.918,3.0,3.0,AVANZAR
1.6,25,scenario1,kalman,supervisor,,0,0,-1,,,,61.14,67.007,66.468,64.542,64.073,66.267,68.461,0.17335,3.81381,4.59068,4.59068,0.003862,0.06035,0.0,-1.80264,-1.71301,1.58161,68.461,3.0,3.0,AVANZAR
1.664,26,scenario1,kalman,supervisor,,0,0,-1,,,,61.605,71.001,70.115,69.849,66.303,66.213,68.483,0.17336,3.81395,4.78536,4.78536,0.003991,0.06236,0.0,-1.80268,-1.70917,1.58162,68.483,3.0,3.0,AVANZAR
1.728,27,scenario1,kalman,supervisor,,0,0,-1,,,,71.002,64.194,69.049,68.786,67.598,66.1,68.712,0.17337,3.81405,4.97376,4.97376,0.003862,0.06035,0.0,-1.80272,-1.70533,1.58163,68.712,3.0,3.0,AVANZAR
1.792,28,scenario1,kalman,supervisor,,0,0,-1,,,,66.049,61.029,64.085,64.002,63.539,65.311,68.211,0.17337,3.81412,5.16844,5.16844,0.003991,0.06236,0.0,-1.80276,-1.70149,1.58163,68.211,3.0,3.0,AVANZAR
1.856,29,scenario1,kalman,supervisor,,0,0,-1,,,,68.194,77.661,64.706,69.33,72.928,66.888,69.412,0.17337,3.81416,5.35684,5.35684,0.003862,0.06035,0.0,-1.80281,-1.69765,1.58164,69.412,3.0,3.0,AVANZAR
1.92,30,scenario1,kalman,supervisor,,0,0,-1,,,,67.39,71.83,68.031,75.06,69.61,67.995,69.842,0.17337,3.81419,5.55152,5.55152,0.003991,0.06236,0.0,-1.80285,-1.69382,1.58164,69.842,3.0,3.0,AVANZAR
1.984,31,scenario1,kalman,supervisor,,0,0,-1,,,,70.059,67.687,68.106,65.849,68.873,68.51,70.057,0.17337,3.81422,5.73992,5.73992,0.003862,0.06035,0.0,-1.80289,-1.68998,1.58164,70.057,3.0,3.0,AVANZAR
2.048,32,scenario1,kalman,supervisor,,0,0,-1,,,,68.266,71.62,64.98,60.444,69.943,68.978,70.433,0.17337,3.81423,5.9346,5.9346,0.003991,0.06236,0.0,-1.80293,-1.68614,1.58165,70.433,3.0,3.0,AVANZAR
2.112,33,scenario1,kalman,supervisor,,0,0,-1,,,,61.083,62.704,68.835,70.533,61.894,68.649,69.336,0.17337,3.81424,6.123,6.123,0.003862,0.06035,0.0,-1.80297,-1.6823,1.58165,69.336,3.0,3.0,AVANZAR
2.176,34,scenario1,kalman,supervisor,,0,0,-1,,,,67.843,70.896,66.535,65.147,69.37,67.938,69.738,0.17337,3.81425,6.31768,6.31768,0.003991,0.06236,0.0,-1.80301,-1.67846,1.58165,69.738,3.0,3.0,AVANZAR
2.24,35,scenario1,kalman,supervisor,,0,0,-1,,,,66.705,68.107,68.457,63.887,67.406,67.497,69.716,0.17338,3.81425,6.50608,6.50608,0.003862,0.06035,0.0,-1.80306,-1.67462,1.58165,69.716,3.0,3.0,AVANZAR
2.304,36,scenario1,kalman,supervisor,,0,0,-1,,,,63.93,72.795,65.589,57.557,68.363,67.395,69.878,0.17338,3.81425,6.70076,6.70076,0.003991,0.06236,0.0,-1.8031,-1.67078,1.58165,69.878,3.0,3.0,AVANZAR
2.368,37,scenario1,kalman,supervisor,,0,0,-1,,,,68.884,62.977,59.918,61.936,65.93,66.592,69.576,0.17338,3.81426,6.88916,6.88916,0.003862,0.06035,0.0,-1.80314,-1.66694,1.58165,69.576,3.0,3.0,AVANZAR
2.432,38,scenario1,kalman,supervisor,,0,0,-1,,,,64.865,68.418,73.338,62.838,66.641,67.542,69.463,0.17338,3.81426,7.08384,7.08384,0.003991,0.06236,0.0,-1.80318,-1.6631,1.58165,69.463,3.0,3.0,AVANZAR
2.496,39,scenario1,kalman,supervisor,,0,0,-1,,,,69.434,67.714,62.059,75.589,68.574,67.383,69.692,0.17338,3.81426,7.27224,7.27224,0.003862,0.06035,0.0,-1.80322,-1.65926,1.58165,69.692,3.0,3.0,AVANZAR
2.56,40,scenario1,kalman,supervisor,,0,0,-1,,,,67.131,67.768,64.698,62.995,67.45,67.392,69.699,0.17338,3.81426,7.46692,7.46692,0.003991,0.06236,0.0,-1.80326,-1.65542,1.58165,69.699,3.0,3.0,AVANZAR
2.624,41,scenario1,kalman,supervisor,,0,0,-1,,,,60.622,61.118,59.569,76.039,60.87,65.893,68.552,0.17338,3.81426,7.65532,7.65532,0.003862,0.06035,0.0,-1.80331,-1.65158,1.58165,68.552,3.0,3.0,AVANZAR
2.688,42,scenario1,kalman,supervisor,,0,0,-1,,,,64.772,66.512,69.661,64.483,65.642,65.835,68.443,0.17338,3.81426,7.85,7.85,0.003991,0.06236,0.0,-1.80335,-1.64774,1.58165,68.443,3.0,3.0,AVANZAR
2.752,43,scenario1,kalman,supervisor,,0,0,-1,,,,70.291,68.58,69.933,69.736,69.435,66.394,68.998,0.17338,3.81426,8.0384,8.0384,0.003862,0.06035,0.0,-1.80339,-1.6439,1.58165,68.998,3.0,3.0,AVANZAR
2.816,44,scenario1,kalman,supervisor,,0,0,-1,,,,65.151,70.821,66.789,69.94,67.986,66.276,69.212,0.17338,3.81426,8.2268,8.23308,0.003927,0.06135,0.03868,-1.80343,-1.64006,1.58165,69.212,3.0,3.0,AVANZAR
2.88,45,scenario1,kalman,supervisor,,0,0,-1,,,,68.345,67.052,58.754,56.09,67.699,66.326,69.339,0.17338,3.81426,8.42148,8.42148,0.003927,0.06135,-0.03868,-1.80347,-1.63622,1.58165,69.339,3.0,3.0,AVANZAR
2.944,46,scenario1,kalman,supervisor,,0,0,-1,,,,68.634,66.734,67.799,66.708,67.684,67.689,69.442,0.17338,3.81426,8.60988,8.61616,0.003927,0.06135,0.03868,-1.80351,-1.63238,1.58165,69.442,3.0,3.0,AVANZAR
3.008,47,scenario1,kalman,supervisor,,0,0,-1,,,,65.137,64.694,67.189,66.591,64.915,67.544,69.046,0.17338,3.81426,8.80456,8.80456,0.003927,0.06135,-0.03868,-1.80356,-1.62854,1.58165,69.046,3.0,3.0,AVANZAR
3.072,48,scenario1,kalman,supervisor,,0,0,-1,,,,62.49,66.947,69.412,63.9,64.718,66.6,68.686,0.17338,3.81426,8.99296,8.99924,0.003927,0.06135,0.03868,-1.8036,-1.6247,1.58165,68.686,3.0,3.0,AVANZAR
3.136,49,scenario1,kalman,supervisor,,0,0,-1,,,,65.994,70.223,64.689,68.81,68.109,66.625,68.975,0.17338,3.81426,9.18764,9.18764,0.003927,0.06135,-0.03868,-1.80364,-1.62086,1.58165,68.975,3.0,3.0,AVANZAR
3.2,50,scenario1,kalman,supervisor,,0,0,-1,,,,67.61,66.006,76.029,64.033,66.808,66.447,68.982,0.17338,3.81426,9.37604,9.37604,0.003862,0.06035,0.0,-1.80368,-1.61702,1.58165,68.982,3.0,3.0,AVANZAR
3.264,51,scenario1,kalman,supervisor,,0,0,-1,,,,71.374,65.079,64.842,69.04,68.226,66.555,69.247,0.17338,3.81426,9.57072,9.57072,0.003991,0.06236,0.0,-1.80372,-1.61318,1.58165,69.247,3.0,3.0,AVANZAR
3.328,52,scenario1,kalman,supervisor,,0,0,-1,,,,61.154,63.082,67.078,71.641,62.118,65.996,68.394,0.17338,3.81426,9.75912,9.75912,0.003862,0.06035,0.0,-1.80376,-1.60934,1.58165,68.394,3.0,3.0,AVANZAR
3.392,53,scenario1,kalman,supervisor,,0,0,-1,,,,70.206,67.109,61.745,70.656,68.658,66.784,68.836,0.17338,3.81426,9.9538,9.9538,0.003991,0.06236,0.0,-1.80381,-1.6055,1.58165,68.836,3.0,3.0,AVANZAR
3.456,54,scenario1,kalman,supervisor,,0,0,-1,,,,69.137,71.515,67.889,68.118,70.326,67.227,69.477,0.17338,3.81426,10.1422,10.1422,0.003862,0.06035,0.0,-1.80385,-1.60166,1.58165,69.477,3.0,3.0,AVANZAR
3.52,55,scenario1,kalman,supervisor,,0,0,-1,,,,60.905,67.036,64.31,63.224,63.97,66.66,68.918,0.17338,3.81426,10.33688,10.33688,0.003991,0.06236,0.0,-1.80389,-1.59782,1.58165,68.918,3.0,3.0,AVANZAR
3.584,56,scenario1,kalman,supervisor,,0,0,-1,,,,72.453,62.885,69.885,67.113,67.669,66.548,69.085,0.17338,3.81426,10.52528,10.52528,0.003862,0.06035,0.0,-1.80393,-1.59398,1.58165,69.085,3.0,3.0,AVANZAR
3.648,57,scenario1,kalman,supervisor,,0,0,-1,,,,68.736,65.573,63.955,66.324,67.154,67.555,69.146,0.17338,3.81426,10.71996,10.71996,0.003991,0.06236,0.0,-1.80397,-1.59014,1.58165,69.146,3.0,3.0,AVANZAR
3.712,58,scenario1,kalman,supervisor,,0,0,-1,,,,60.291,66.631,66.925,66.318,63.461,66.516,68.543,0.17338,3.81426,10.90836,10.90836,0.003862,0.06035,0.0,-1.80401,-1.5863,1.58165,68.543,3.0,3.0,AVANZAR
3.776,59,scenario1,kalman,supervisor,,0,0,-1,,,,75.428,71.961,62.294,72.419,73.695,67.19,69.832,0.17338,3.81426,11.10304,11.10304,0.003991,0.06236,0.0,-1.80406,-1.58246,1.58165,69.832,3.0,3.0,AVANZAR
3.84,60,scenario1,kalman,supervisor,,0,0,-1,,,,60.269,71.337,68.205,65.988,65.803,67.556,69.517,0.17338,3.81426,11.29144,11.29144,0.003862,0.06035,0.0,-1.8041,-1.57862,1.58165,69.517,3.0,3.0,AVANZAR
3.904,61,scenario1,kalman,supervisor,,0,0,-1,,,,61.886,74.617,66.738,67.773,68.252,67.673,69.693,0.17338,3.81426,11.48612,11.48612,0.003991,0.06236,0.0,-1.80414,-1.57478,1.58165,69.693,3.0,3.0,AVANZAR
3.968,62,scenario1,kalman,supervisor,,0,0,-1,,,,70.766,72.236,66.753,72.271,71.501,68.542,70.39,0.17338,3.81426,11.67452,11.67452,0.003862,0.06035,0.0,-1.80418,-1.57094,1.58165,70.39,3.0,3.0,AVANZAR
4.032,63,scenario1,kalman,supervisor,,0,0,-1,,,,60.781,69.71,73.228,62.366,65.245,68.899,69.894,0.17338,3.81426,11.8692,11.8692,0.003991,0.06236,0.0,-1.80422,-1.5671,1.58165,69.894,3.0,3.0,AVANZAR
4.096,64,scenario1,kalman,supervisor,,0,0,-1,,,,67.38,60.854,67.359,65.393,64.117,66.984,69.275,0.17338,3.81426,12.0576,12.0576,0.003862,0.06035,0.0,-1.80426,-1.56326,1.58165,69.275,3.0,3.0,AVANZAR
4.16,65,scenario1,kalman,supervisor,,0,0,-1,,,,66.703,69.964,70.145,68.216,68.334,67.49,69.508,0.17338,3.81426,12.25228,12.25228,0.003991,0.06236,0.0,-1.80431,-1.55942,1.58165,69.508,3.0,3.0,AVANZAR
4.224,66,scenario1,kalman,supervisor,,0,0,-1,,,,67.838,68.18,66.079,69.198,68.009,67.441,69.631,0.17338,3.81426,12.44068,12.44068,0.003862,0.06035,0.0,-1.80435,-1.55558,1.58165,69.631,3.0,3.0,AVANZAR
4.288,67,scenario1,kalman,supervisor,,0,0,-1,,,,70.508,75.631,71.641,63.602,73.069,67.755,70.623,0.17338,3.81426,12.63536,12.63536,0.003991,0.06236,0.0,-1.80439,-1.55174,1.58165,70.623,3.0,3.0,AVANZAR
4.352,68,scenario1,kalman,supervisor,,0,0,-1,,,,66.086,66.799,69.948,64.244,66.443,67.994,70.282,0.17338,3.81426,12.82376,12.82376,0.003862,0.06035,0.0,-1.80443,-1.5479,1.58165,70.282,3.0,3.0,AVANZAR
4.416,69,scenario1,kalman,supervisor,,0,0,-1,,,,66.724,70.027,71.959,67.956,68.375,68.846,70.341,0.17338,3.81426,13.01216,13.01844,0.003927,0.06135,0.03868,-1.80447,-1.54406,1.58165,70.341,3.0,3.0,AVANZAR
4.48,70,scenario1,kalman,supervisor,,0,0,-1,,,,63.346,74.718,62.424,65.789,69.032,68.986,70.503,0.17338,3.81426,13.20684,13.20684,0.003927,0.06135,-0.03868,-1.80451,-1.54023,1.58165,70.503,3.0,3.0,AVANZAR
4.544,71,scenario1,kalman,supervisor,,0,0,-1,,,,60.363,69.104,65.434,70.677,64.734,68.331,69.892,0.17338,3.81426,13.39524,13.40152,0.003927,0.06135,0.03868,-1.80456,-1.53639,1.58165,69.892,3.0,3.0,AVANZAR
4.608,72,scenario1,kalman,supervisor,,0,0,-1,,,,68.361,71.53,72.621,70.656,69.945,67.706,70.291,0.17338,3.81426,13.58992,13.58992,0.003927,0.06135,-0.03868,-1.8046,-1.53255,1.58165,70.291,3.0,3.0,AVANZAR
4.672,73,scenario1,kalman,supervisor,,0,0,-1,,,,68.726,62.581,71.497,68.474,65.654,67.548,69.877,0.17338,3.81426,13.77832,13.7846,0.003927,0.06135,0.03868,-1.80464,-1.52871,1.58165,69.877,3.0,3.0,AVANZAR
4.736,74,scenario1,kalman,supervisor,,0,0,-1,,,,68.561,71.312,65.859,67.155,69.937,67.86,70.276,0.17338,3.81426,13.973,13.973,0.003927,0.06135,-0.03868,-1.80468,-1.52487,1.58165,70.276,3.0,3.0,AVANZAR
4.8,75,scenario1,kalman,supervisor,,0,0,-1,,,,65.261,68.439,63.227,68.138,66.85,67.424,70.066,0.17338,3.81426,14.1614,14.1614,0.003862,0.06035,0.0,-1.80472,-1.52103,1.58165,70.066,3.0,3.0,AVANZAR
4.864,76,scenario1,kalman,supervisor,,0,0,-1,,,,64.81,64.711,64.493,69.906,64.76,67.429,69.542,0.17338,3.81426,14.35608,14.35608,0.003991,0.06236,0.0,-1.80476,-1.51719,1.58165,69.542,3.0,3.0,AVANZAR
4.928,77,scenario1,kalman,supervisor,,0,0,-1,,,,69.039,65.309,63.052,67.516,67.174,66.875,69.514,0.17338,3.81426,14.54448,14.54448,0.003862,0.06035,0.0,-1.80481,-1.51335,1.58165,69.514,3.0,3.0,AVANZAR
4.992,78,scenario1,kalman,supervisor,,0,0,-1,,,,67.772,66.163,69.209,64.129,66.967,67.138,69.469,0.17338,3.81426,14.73916,14.73916,0.003991,0.06236,0.0,-1.80485,-1.50951,1.58165,69.469,3.0,3.0,AVANZAR
5.056,79,scenario1,kalman,supervisor,,0,0,-1,,,,65.482,70.791,64.425,70.921,68.137,66.778,69.621,0.17338,3.81426,14.92756,14.92756,0.003862,0.06035,0.0,-1.80489,-1.50567,1.58165,69.621,3.0,3.0,AVANZAR
5.12,80,scenario1,kalman,supervisor,,0,0,-1,,,,70.599,65.601,66.889,72.152,68.1,67.028,69.753,0.17338,3.81426,15.12224,15.12224,0.003991,0.06236,0.0,-1.80493,-1.50183,1.58165,69.753,3.0,3.0,AVANZAR
5.184,81,scenario1,kalman,supervisor,,0,0,-1,,,,64.23,71.118,67.529,63.302,67.674,67.61,69.776,0.17338,3.81426,15.31064,15.31064,0.003862,0.06035,0.0,-1.80497,-1.49799,1.58165,69.776,3.0,3.0,AVANZAR
5.248,82,scenario1,kalman,supervisor,,0,0,-1,,,,59.833,69.137,68.66,67.251,64.485,67.073,69.254,0.17338,3.81426,15.50532,15.50532,0.003991,0.06236,0.0,-1.80501,-1.49415,1.58165,69.254,3.0,3.0,AVANZAR
5.312,83,scenario1,kalman,supervisor,,0,0,-1,,,,65.776,71.926,71.745,70.096,68.851,67.449,69.567,0.17338,3.81426,15.69372,15.69372,0.003862,0.06035,0.0,-1.80506,-1.49031,1.58165,69.567,3.0,3.0,AVANZAR
5.376,84,scenario1,kalman,supervisor,,0,0,-1,,,,69.291,70.304,61.106,74.525,69.797,67.781,70.003,0.17338,3.81426,15.8884,15.8884,0.003991,0.06236,0.0,-1.8051,-1.48647,1.58165,70.003,3.0,3.0,AVANZAR
5.44,85,scenario1,kalman,supervisor,,0,0,-1,,,,67.935,69.748,63.895,67.272,68.842,67.93,70.185,0.17338,3.81426,16.0768,16.0768,0.003862,0.06035,0.0,-1.80514,-1.48263,1.58165,70.185,3.0,3.0,AVANZAR
5.504,86,scenario1,kalman,supervisor,,0,0,-1,,,,62.879,70.983,64.45,69.209,66.931,67.781,70.017,0.17338,3.81426,16.27148,16.27148,0.003991,0.06236,0.0,-1.80518,-1.47879,1.58165,70.017,3.0,3.0,AVANZAR
5.568,87,scenario1,kalman,supervisor,,0,0,-1,,,,63.31,66.83,66.382,70.18,65.07,67.898,69.542,0.17338,3.81426,16.45988,16.45988,0.003862,0.06035,0.0,-1.80522,-1.47495,1.58165,69.542,3.0,3.0,AVANZAR
5.632,88,scenario1,kalman,supervisor,,0,0,-1,,,,70.492,69.849,68.673,67.229,70.171,68.162,70.047,0.17338,3.81426,16.65456,16.65456,0.003991,0.06236,0.0,-1.80526,-1.47111,1.58165,70.047,3.0,3.0,AVANZAR
5.696,89,scenario1,kalman,supervisor,,0,0,-1,,,,65.581,68.94,67.229,62.422,67.26,67.655,69.947,0.17338,3.81426,16.84296,16.84296,0.003862,0.06035,0.0,-1.80531,-1.46727,1.58165,69.947,3.0,3.0,AVANZAR
5.76,90,scenario1,kalman,supervisor,,0,0,-1,,,,61.35,70.254,64.66,72.052,65.802,67.047,69.624,0.17338,3.81426,17.03764,17.03764,0.003991,0.06236,0.0,-1.80535,-1.46343,1.58165,69.624,3.0,3.0,AVANZAR
5.824,91,scenario1,kalman,supervisor,,0,0,-1,,,,68.006,75.589,71.446,67.214,71.798,68.02,70.384,0.17338,3.81426,17.22604,17.22604,0.003862,0.06035,0.0,-1.80539,-1.45959,1.58165,70.384,3.0,3.0,AVANZAR
5.888,92,scenario1,kalman,supervisor,,0,0,-1,,,,69.596,68.456,62.039,64.87,69.026,68.811,70.544,0.17338,3.81426,17.42072,17.42072,0.003991,0.06236,0.0,-1.80543,-1.45575,1.58165,70.544,3.0,3.0,AVANZAR
5.952,93,scenario1,kalman,supervisor,,0,0,-1,,,,64.792,68.135,78.15,70.837,66.463,68.07,70.22,0.17338,3.81426,17.60912,17.60912,0.003862,0.06035,0.0,-1.80547,-1.45191,1.58165,70.22,3.0,3.0,AVANZAR
6.016,94,scenario1,kalman,supervisor,,0,0,-1,,,,63.608,64.986,69.436,68.118,64.297,67.477,69.583,0.17338,3.81426,17.79752,17.8038,0.003927,0.06135,0.03868,-1.80551,-1.44807,1.58165,69.583,3.0,3.0,AVANZAR
6.08,95,scenario1,kalman,supervisor,,0,0,-1,,,,68.328,66.869,65.224,60.774,67.598,67.836,69.628,0.17338,3.81426,17.9922,17.9922,0.003927,0.06135,-0.03868,-1.80556,-1.44423,1.58165,69.628,3.0,3.0,AVANZAR
6.144,96,scenario1,kalman,supervisor,,0,0,-1,,,,69.042,68.135,70.232,74.419,68.588,67.194,69.837,0.17338,3.81426,18.1806,18.18688,0.003927,0.06135,0.03868,-1.8056,-1.44039,1.58165,69.837,3.0,3.0,AVANZAR
6.208,97,scenario1,kalman,supervisor,,0,0,-1,,,,67.246,65.314,62.555,74.147,66.28,66.645,69.61,0.17338,3.81426,18.37528,18.37528,0.003927,0.06135,-0.03868,-1.80564,-1.43655,1.58165,69.61,3.0,3.0,AVANZAR
6.272,98,scenario1,kalman,supervisor,,0,0,-1,,,,68.618,65.435,68.136,64.587,67.027,66.758,69.552,0.17338,3.81426,18.56368,18.56996,0.003927,0.06135,0.03868,-1.80568,-1.43271,1.58165,69.552,3.0,3.0,AVANZAR
6.336,99,scenario1,kalman,supervisor,,0,0,-1,,,,70.937,69.459,67.523,70.562,70.198,67.938,70.053,0.17338,3.81426,18.75836,18.75836,0.003927,0.06135,-0.03868,-1.80572,-1.42887,1.58165,70.053,3.0,3.0,AVANZAR
6.4,100,scenario1,kalman,supervisor,,0,0,-1,,,,66.778,67.788,71.896,69.371,67.283,67.875,69.956,0.17338,3.81426,18.94676,18.94676,0.003862,0.06035,0.0,-1.80576,-1.42503,1.58165,69.956,3.0,3.0,AVANZAR
6.464,101,scenario1,kalman,supervisor,,0,0,-1,,,,68.282,65.083,71.598,63.781,66.682,67.494,69.784,0.17338,3.81426,19.14144,19.14144,0.003991,0.06236,0.0,-1.80581,-1.42119,1.58165,69.784,3.0,3.0,AVANZAR
6.528,102,scenario1,kalman,supervisor,,0,0,-1,,,,73.942,64.597,71.586,63.154,69.27,68.092,70.078,0.17338,3.81426,19.32984,19.32984,0.003862,0.06035,0.0,-1.80585,-1.41735,1.58165,70.078,3.0,3.0,AVANZAR
6.592,103,scenario1,kalman,supervisor,,0,0,-1,,,,72.183,61.255,67.245,74.909,66.719,68.03,69.892,0.17338,3.81426,19.52452,19.52452,0.003991,0.06236,0.0,-1.80589,-1.41351,1.58165,69.892,3.0,3.0,AVANZAR
6.656,104,scenario1,kalman,supervisor,,0,0,-1,,,,63.409,71.704,67.809,63.911,67.556,67.502,69.87,0.17338,3.81426,19.71292,19.71292,0.003862,0.06035,0.0,-1.80593,-1.40967,1.58165,69.87,3.0,3.0,AVANZAR
