t_s,muestra,escenario,modo_decision,pose_fuente,mapa_csv,ruta_celdas,waypoints_total,waypoint_indice,distancia_waypoint_m,grid_fila,grid_columna,ps0_frontal_der,ps7_frontal_izq,ps2_lateral_der,ps5_lateral_izq,frontal_crudo,frontal_filtrado,frontal_kalman,kalman_ganancia,kalman_p,encoder_izq_rad,encoder_der_rad,avance_ds_m,velocidad_lineal_m_s,velocidad_angular_rad_s,odom_x_m,odom_y_m,odom_theta_rad,valor_decision,vel_motor_izq_rad_s,vel_motor_der_rad_s,accion
0.064,1,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,0.0,19,1,63.662,69.984,63.765,66.769,66.823,66.823,66.823,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.8,-1.8,1.5708,66.823,6.28,-6.28,GIRAR_A_WAYPOINT
0.128,2,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,67.792,67.068,71.729,70.236,67.43,67.127,66.876,0.07563,1.66387,0.39564,-0.38936,6.4e-05,0.00101,-4.83549,-1.8,-1.8,1.2906,66.876,5.238,-5.238,GIRAR_A_WAYPOINT
0.192,3,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,69.651,65.048,62.721,69.746,67.349,67.201,66.924,0.10071,2.21572,0.7222,-0.71592,-0.0,-0.0,-4.02312,-1.8,-1.8,1.2906,66.924,5.238,-5.238,GIRAR_A_WAYPOINT
0.256,4,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,62.823,70.805,64.972,63.387,66.814,67.104,66.91,0.12055,2.65216,1.05504,-1.04876,0.0,0.0,-4.10049,-1.8,-1.8,1.2906,66.91,5.238,-5.238,GIRAR_A_WAYPOINT
0.32,5,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,72.76,64.941,63.731,64.206,68.85,67.453,67.174,0.13563,2.98394,1.38788,-1.3816,0.0,0.0,-4.10049,-1.8,-1.8,1.2906,67.174,5.238,-5.238,GIRAR_A_WAYPOINT
0.384,6,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,66.838,59.887,57.399,69.27,63.362,66.761,66.614,0.14676,3.22862,1.72072,-1.71444,0.0,0.0,-4.10049,-1.8,-1.8,1.2906,66.614,5.238,-5.238,GIRAR_A_WAYPOINT
0.448,7,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,67.056,64.992,71.894,67.641,66.024,66.48,66.523,0.15478,3.40509,2.04728,-2.041,0.0,0.0,-4.02313,-1.8,-1.8,1.2906,66.523,5.238,-5.238,GIRAR_A_WAYPOINT
0.512,8,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,71.162,72.535,67.127,54.668,71.849,67.38,67.377,0.16047,3.5303,2.38012,-2.37384,-0.0,-0.0,-4.10049,-1.8,-1.8,1.2906,67.377,5.238,-5.238,GIRAR_A_WAYPOINT
0.576,9,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,70.143,68.788,61.354,64.642,69.465,67.91,67.721,0.16446,3.61814,2.71296,-2.70668,0.0,0.0,-4.10049,-1.8,-1.8,1.2906,67.721,5.238,-5.238,GIRAR_A_WAYPOINT
0.64,10,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,63.284,63.746,74.12,70.782,63.515,66.843,67.018,0.16724,3.67925,3.0458,-3.03952,0.0,0.0,-4.10049,-1.8,-1.8,1.2906,67.018,5.238,-5.238,GIRAR_A_WAYPOINT
0.704,11,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,68.098,66.564,69.68,65.622,67.331,67.637,67.071,0.16916,3.72154,3.37864,-3.37236,0.0,0.0,-4.10049,-1.8,-1.8,1.2906,67.071,5.238,-5.238,GIRAR_A_WAYPOINT
0.768,12,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,68.155,73.454,60.339,66.996,70.805,68.593,67.707,0.17049,3.75068,3.71148,-3.7052,0.0,0.0,-4.10049,-1.8,-1.8,1.2906,67.707,5.238,-5.238,GIRAR_A_WAYPOINT
0.832,13,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,66.619,68.489,62.182,72.358,67.554,67.734,67.681,0.1714,3.77071,4.04432,-4.03804,0.0,0.0,-4.10049,-1.8,-1.8,1.2906,67.681,5.238,-5.238,GIRAR_A_WAYPOINT
0.896,14,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,69.809,69.763,66.024,70.967,69.786,67.798,68.043,0.17202,3.78446,4.3646,-4.35832,0.0,0.0,-3.94576,-1.8,-1.8,1.00684,68.043,4.086,-4.086,GIRAR_A_WAYPOINT
0.96,15,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,67.51,65.362,69.295,68.284,66.436,68.382,67.766,0.17245,3.79387,4.62836,-4.62208,-0.0,-0.0,-3.24945,-1.8,-1.8,1.00683,67.766,4.086,-4.086,GIRAR_A_WAYPOINT
1.024,16,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,72.056,63.584,67.125,62.728,67.82,68.48,67.775,0.17274,3.80032,4.88584,-4.87956,0.0,0.0,-3.17208,-1.8,-1.8,1.00683,67.775,4.086,-4.086,GIRAR_A_WAYPOINT
1.088,17,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,61.21,67.347,69.334,69.812,64.278,67.175,67.17,0.17294,3.80473,5.1496,-5.14332,0.0,0.0,-3.24945,-1.8,-1.8,1.00683,67.17,4.086,-4.086,GIRAR_A_WAYPOINT
1.152,18,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,62.1,67.006,63.979,69.308,64.553,66.575,66.717,0.17308,3.80775,5.40708,-5.4008,-0.0,-0.0,-3.17208,-1.8,-1.8,1.00683,66.717,4.086,-4.086,GIRAR_A_WAYPOINT
1.216,19,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,67.686,64.656,67.936,66.03,66.171,65.852,66.623,0.17317,3.80981,5.67084,-5.66456,0.0,0.0,-3.24945,-1.8,-1.8,1.00683,66.623,4.086,-4.086,GIRAR_A_WAYPOINT
1.28,20,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,63.675,70.418,65.771,69.959,67.046,65.974,66.696,0.17324,3.81122,5.92832,-5.92204,0.0,0.0,-3.17208,-1.8,-1.8,1.00683,66.696,4.086,-4.086,GIRAR_A_WAYPOINT
1.344,21,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,67.986,65.157,62.879,57.993,66.572,65.724,66.675,0.17328,3.81218,6.1858,-6.17952,0.0,0.0,-3.17208,-1.8,-1.8,1.00683,66.675,4.086,-4.086,GIRAR_A_WAYPOINT
1.408,22,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,67.522,68.806,68.002,66.481,68.164,66.501,66.933,0.17331,3.81284,6.44956,-6.44328,0.0,0.0,-3.24945,-1.8,-1.8,1.00683,66.933,4.086,-4.086,GIRAR_A_WAYPOINT
1.472,23,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,63.595,71.372,62.485,70.073,67.483,67.087,67.028,0.17333,3.81329,6.70704,-6.70076,0.0,0.0,-3.17208,-1.8,-1.8,1.00683,67.028,4.086,-4.086,GIRAR_A_WAYPOINT
1.536,24,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,70.303,59.78,72.245,63.788,65.041,66.861,66.684,0.17335,3.8136,6.9708,-6.96452,-0.0,-0.0,-3.24945,-1.8,-1.8,1.00683,66.684,4.086,-4.086,GIRAR_A_WAYPOINT
1.6,25,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,61.14,67.007,66.468,64.542,64.073,66.267,66.231,0.17335,3.81381,7.22828,-7.222,0.0,0.0,-3.17208,-1.8,-1.8,1.00683,66.231,4.086,-4.086,GIRAR_A_WAYPOINT
1.664,26,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,61.605,71.001,70.115,69.849,66.303,66.213,66.244,0.17336,3.81395,7.48576,-7.47948,0.0,0.0,-3.17208,-1.8,-1.8,1.00683,66.244,4.086,-4.086,GIRAR_A_WAYPOINT
1.728,27,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,71.002,64.194,69.049,68.786,67.598,66.1,66.478,0.17337,3.81405,7.74952,-7.74324,0.0,0.0,-3.24945,-1.8,-1.8,0.82405,66.478,3.344,-3.344,GIRAR_A_WAYPOINT
1.792,28,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,66.049,61.029,64.085,64.002,63.539,65.311,65.969,0.17337,3.81412,7.95676,-7.95048,0.0,0.0,-2.55314,-1.8,-1.8,0.66761,65.969,2.71,-2.71,GIRAR_A_WAYPOINT
1.856,29,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,68.194,77.661,64.706,69.33,72.928,66.888,67.175,0.17337,3.81416,8.1326,-8.12632,0.0,0.0,-2.1663,-1.8,-1.8,0.66761,67.175,2.71,-2.71,GIRAR_A_WAYPOINT
1.92,30,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,67.39,71.83,68.031,75.06,69.61,67.995,67.597,0.17337,3.81419,8.30216,-8.29588,0.0,0.0,-2.08893,-1.8,-1.8,0.66761,67.597,2.71,-2.71,GIRAR_A_WAYPOINT
1.984,31,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,70.059,67.687,68.106,65.849,68.873,68.51,67.819,0.17337,3.81422,8.478,-8.47172,0.0,0.0,-2.1663,-1.8,-1.8,0.66761,67.819,2.71,-2.71,GIRAR_A_WAYPOINT
2.048,32,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,68.266,71.62,64.98,60.444,69.943,68.978,68.187,0.17337,3.81423,8.64756,-8.64128,0.0,0.0,-2.08893,-1.8,-1.8,0.66761,68.187,2.71,-2.71,GIRAR_A_WAYPOINT
2.112,33,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,61.083,62.704,68.835,70.533,61.894,68.649,67.096,0.17337,3.81424,8.8234,-8.81712,0.0,0.0,-2.1663,-1.8,-1.8,0.66761,67.096,2.71,-2.71,GIRAR_A_WAYPOINT
2.176,34,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,67.843,70.896,66.535,65.147,69.37,67.938,67.49,0.17337,3.81425,8.99924,-8.99296,0.0,0.0,-2.1663,-1.8,-1.8,0.66761,67.49,2.71,-2.71,GIRAR_A_WAYPOINT
2.24,35,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,66.705,68.107,68.457,63.887,67.406,67.497,67.475,0.17338,3.81425,9.1688,-9.16252,-0.0,-0.0,-2.08893,-1.8,-1.8,0.66761,67.475,2.71,-2.71,GIRAR_A_WAYPOINT
2.304,36,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,63.93,72.795,65.589,57.557,68.363,67.395,67.629,0.17338,3.81425,9.34464,-9.33836,0.0,0.0,-2.1663,-1.8,-1.8,0.66761,67.629,2.71,-2.71,GIRAR_A_WAYPOINT
2.368,37,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,68.884,62.977,59.918,61.936,65.93,66.592,67.335,0.17338,3.81426,9.5142,-9.50792,0.0,0.0,-2.08893,-1.8,-1.8,0.66761,67.335,2.71,-2.71,GIRAR_A_WAYPOINT
2.432,38,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,64.865,68.418,73.338,62.838,66.641,67.542,67.214,0.17338,3.81426,9.69004,-9.68376,0.0,0.0,-2.1663,-1.8,-1.8,0.59395,67.214,2.411,-2.411,GIRAR_A_WAYPOINT
2.496,39,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,69.434,67.714,62.059,75.589,68.574,67.383,67.45,0.17338,3.81426,9.84076,-9.83448,0.0,0.0,-1.85683,-1.8,-1.8,0.48568,67.45,1.971,-1.971,GIRAR_A_WAYPOINT
2.56,40,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,67.131,67.768,64.698,62.995,67.45,67.392,67.45,0.17338,3.81426,9.96636,-9.96008,0.0,0.0,-1.54736,-1.8,-1.8,0.39619,67.45,1.608,-1.608,GIRAR_A_WAYPOINT
2.624,41,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.2,19,1,60.622,61.118,59.569,76.039,60.87,65.893,66.309,0.17338,3.81426,10.07312,-10.06684,0.0,0.0,-1.31525,-1.8,-1.8,0.32303,66.309,3.506,0.884,SEGUIR_RUTA
2.688,42,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.19913,19,1,64.772,66.512,69.661,64.483,65.642,65.835,66.474,0.17338,3.81426,10.29292,-10.01032,0.002832,0.04425,-1.00578,-1.79913,-1.7997,0.33292,66.474,3.547,0.843,SEGUIR_RUTA
2.752,43,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.19859,19,1,70.291,68.58,69.933,69.736,69.435,66.394,67.275,0.17338,3.81426,10.519,-9.9538,0.002897,0.04526,-1.04447,-1.79859,-1.79949,0.3527,67.275,1.433,-1.433,GIRAR_A_WAYPOINT
2.816,44,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.19863,19,1,65.151,70.821,66.789,69.94,67.986,66.276,67.398,0.17338,3.81426,10.6132,-10.048,0.0,0.0,-1.16052,-1.79862,-1.7995,0.28869,67.398,3.368,1.022,SEGUIR_RUTA
2.88,45,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.19762,19,1,68.345,67.052,58.754,56.09,67.699,66.326,67.738,0.17338,3.81426,10.82672,-9.97892,0.002897,0.04526,-0.88973,-1.79762,-1.79919,0.29923,67.738,3.412,0.978,SEGUIR_RUTA
2.944,46,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.19667,19,1,68.634,66.734,67.799,66.708,67.684,67.689,68.016,0.17338,3.81426,11.04652,-9.91612,0.002897,0.04526,-0.9671,-1.79667,-1.79888,0.30953,68.016,3.455,0.935,SEGUIR_RUTA
3.008,47,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.19578,19,1,65.137,64.694,67.189,66.591,64.915,67.544,67.759,0.17338,3.81426,11.26632,-9.8596,0.002832,0.04425,-1.00578,-1.79577,-1.79859,0.31921,67.759,3.495,0.895,SEGUIR_RUTA
3.072,48,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.19373,19,1,62.49,66.947,69.412,63.9,64.718,66.6,67.513,0.17338,3.81426,11.48612,-9.80308,0.002832,0.04425,-1.00578,-1.79373,-1.79784,0.27639,67.513,3.324,1.066,SEGUIR_RUTA
3.136,49,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.19106,19,1,65.994,70.223,64.689,68.81,68.109,66.625,67.904,0.17338,3.81426,11.69964,-9.734,0.002897,0.04526,-0.88973,-1.79106,-1.79707,0.22468,67.904,3.117,1.273,SEGUIR_RUTA
3.2,50,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.18834,19,1,67.61,66.006,76.029,64.033,66.808,66.447,67.995,0.17338,3.81426,11.89432,-9.65236,0.002832,0.04425,-0.69631,-1.78834,-1.79646,0.18172,67.995,2.945,1.446,SEGUIR_RUTA
3.264,51,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.18607,19,1,71.374,65.079,64.842,69.04,68.226,66.555,68.322,0.17338,3.81426,12.08272,-9.55816,0.002897,0.04526,-0.58026,-1.78607,-1.79605,0.16233,68.322,2.867,1.523,SEGUIR_RUTA
3.328,52,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.18409,19,1,61.154,63.082,67.078,71.641,62.118,65.996,67.534,0.17338,3.81426,12.26484,-9.45768,0.002897,0.04526,-0.50289,-1.78408,-1.79575,0.1598,67.534,2.858,1.532,SEGUIR_RUTA
3.392,53,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.18224,19,1,70.206,67.109,61.745,70.656,68.658,66.784,68.016,0.17338,3.81426,12.45324,-9.36348,0.002897,0.04526,-0.58026,-1.78223,-1.79548,0.16288,68.016,2.872,1.519,SEGUIR_RUTA
3.456,54,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.18032,19,1,69.137,71.515,67.889,68.118,70.326,67.227,68.704,0.17338,3.81426,12.63536,-9.263,0.002897,0.04526,-0.50289,-1.78031,-1.79518,0.16287,68.704,2.873,1.518,SEGUIR_RUTA
3.52,55,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.17811,19,1,60.905,67.036,64.31,63.224,63.97,66.66,68.164,0.17338,3.81426,12.81748,-9.1688,0.002832,0.04425,-0.54157,-1.7781,-1.79483,0.15035,68.164,2.823,1.567,SEGUIR_RUTA
3.584,56,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.17575,19,1,72.453,62.885,69.885,67.113,67.669,66.548,68.366,0.17338,3.81426,12.9996,-9.06832,0.002897,0.04526,-0.50289,-1.77573,-1.79447,0.13389,68.366,2.758,1.633,SEGUIR_RUTA
3.648,57,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.17297,19,1,68.736,65.573,63.955,66.324,67.154,67.555,68.443,0.17338,3.81426,13.17544,-8.96156,0.002897,0.04526,-0.42552,-1.77295,-1.79411,0.10879,68.443,2.657,1.733,SEGUIR_RUTA
3.712,58,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.17018,19,1,60.291,66.631,66.925,66.318,63.461,66.516,67.86,0.17338,3.81426,13.345,-8.8548,0.002832,0.04425,-0.38684,-1.77016,-1.79382,0.08802,67.86,2.574,1.816,SEGUIR_RUTA
3.776,59,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.16738,19,1,75.428,71.961,62.294,72.419,73.695,67.19,69.159,0.17338,3.81426,13.50828,-8.73548,0.002897,0.04526,-0.27079,-1.76736,-1.7936,0.07093,69.159,2.505,1.885,SEGUIR_RUTA
3.84,60,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.16458,19,1,60.269,71.337,68.205,65.988,65.803,67.556,68.858,0.17338,3.81426,13.66528,-8.61616,0.002832,0.04425,-0.2321,-1.76456,-1.79342,0.05692,68.858,2.449,1.941,SEGUIR_RUTA
3.904,61,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.16178,19,1,61.886,74.617,66.738,67.773,68.252,67.673,69.04,0.17338,3.81426,13.82228,-8.49056,0.002897,0.04526,-0.19342,-1.76176,-1.79328,0.04547,69.04,2.403,1.987,SEGUIR_RUTA
3.968,62,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.15897,19,1,70.766,72.236,66.753,72.271,71.501,68.542,69.754,0.17338,3.81426,13.97928,-8.36496,0.002897,0.04526,-0.19342,-1.75895,-1.79317,0.03613,69.754,2.366,2.025,SEGUIR_RUTA
4.032,63,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.15617,19,1,60.781,69.71,73.228,62.366,65.245,68.899,69.26,0.17338,3.81426,14.13,-8.23308,0.002897,0.04526,-0.11605,-1.75615,-1.79308,0.02853,69.26,2.335,2.055,SEGUIR_RUTA
4.096,64,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.15336,19,1,67.38,60.854,67.359,65.393,64.117,66.984,68.643,0.17338,3.81426,14.27444,-8.10748,0.002768,0.04325,-0.11605,-1.75334,-1.79301,0.02234,68.643,2.31,2.08,SEGUIR_RUTA
4.16,65,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.15056,19,1,66.703,69.964,70.145,68.216,68.334,67.49,68.883,0.17338,3.81426,14.42516,-7.96932,0.002961,0.04627,-0.07737,-1.75054,-1.79296,0.0173,68.883,2.29,2.1,SEGUIR_RUTA
4.224,66,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.14775,19,1,67.838,68.18,66.079,69.198,68.009,67.441,69.012,0.17338,3.81426,14.5696,-7.83744,0.002832,0.04425,-0.07737,-1.74773,-1.79293,0.01319,69.012,2.274,2.117,SEGUIR_RUTA
4.288,67,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.14495,19,1,70.508,75.631,71.641,63.602,73.069,67.755,69.997,0.17338,3.81426,14.71404,-7.70556,0.002832,0.04425,-0.07737,-1.74492,-1.7929,0.00984,69.997,2.26,2.13,SEGUIR_RUTA
4.352,68,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.14214,19,1,66.086,66.799,69.948,64.244,66.443,67.994,69.668,0.17338,3.81426,14.85848,-7.5674,0.002897,0.04526,-0.03868,-1.74212,-1.79288,0.0071,69.668,2.249,2.141,SEGUIR_RUTA
4.416,69,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.13933,19,1,66.724,70.027,71.959,67.956,68.375,68.846,69.731,0.17338,3.81426,15.00292,-7.42924,0.002897,0.04526,-0.03868,-1.73931,-1.79286,0.00485,69.731,2.24,2.15,SEGUIR_RUTA
4.48,70,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.13652,19,1,63.346,74.718,62.424,65.789,69.032,68.986,69.897,0.17338,3.81426,15.14736,-7.29108,0.002897,0.04526,-0.03868,-1.7365,-1.79285,0.003,69.897,2.233,2.157,SEGUIR_RUTA
4.544,71,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.13371,19,1,60.363,69.104,65.434,70.677,64.734,68.331,69.289,0.17338,3.81426,15.2918,-7.15292,0.002897,0.04526,-0.03868,-1.73369,-1.79285,0.00147,69.289,2.227,2.164,SEGUIR_RUTA
4.608,72,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.1309,19,1,68.361,71.53,72.621,70.656,69.945,67.706,69.684,0.17338,3.81426,15.42996,-7.01476,0.002832,0.04425,0.0,-1.73088,-1.79285,0.00021,69.684,2.222,2.169,SEGUIR_RUTA
4.672,73,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.1281,19,1,68.726,62.581,71.497,68.474,65.654,67.548,69.273,0.17338,3.81426,15.5744,-6.8766,0.002897,0.04526,-0.03868,-1.72807,-1.79285,-0.00085,69.273,2.217,2.173,SEGUIR_RUTA
4.736,74,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.12529,19,1,68.561,71.312,65.859,67.155,69.937,67.86,69.675,0.17338,3.81426,15.71884,-6.73844,0.002897,0.04526,-0.03868,-1.72526,-1.79285,-0.00173,69.675,2.214,2.176,SEGUIR_RUTA
4.8,75,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.12248,19,1,65.261,68.439,63.227,68.138,66.85,67.424,69.466,0.17338,3.81426,15.857,-6.60028,0.002832,0.04425,0.0,-1.72245,-1.79286,-0.00247,69.466,2.211,2.179,SEGUIR_RUTA
4.864,76,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.11967,19,1,64.81,64.711,64.493,69.906,64.76,67.429,68.938,0.17338,3.81426,16.00144,-6.46212,0.002897,0.04526,-0.03868,-1.71964,-1.79286,-0.0031,68.938,2.208,2.182,SEGUIR_RUTA
4.928,77,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.11686,19,1,69.039,65.309,63.052,67.516,67.174,66.875,68.913,0.17338,3.81426,16.1396,-6.32396,0.002832,0.04425,-0.0,-1.71683,-1.79287,-0.00362,68.913,2.206,2.184,SEGUIR_RUTA
4.992,78,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.11405,19,1,67.772,66.163,69.209,64.129,66.967,67.138,68.869,0.17338,3.81426,16.28404,-6.17952,0.002961,0.04627,0.0,-1.71402,-1.79288,-0.00406,68.869,2.205,2.186,SEGUIR_RUTA
5.056,79,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.11124,19,1,65.482,70.791,64.425,70.921,68.137,66.778,69.023,0.17338,3.81426,16.4222,-6.04136,0.002832,0.04425,0.0,-1.71122,-1.79289,-0.00447,69.023,2.203,2.187,SEGUIR_RUTA
5.12,80,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.10843,19,1,70.599,65.601,66.889,72.152,68.1,67.028,69.144,0.17338,3.81426,16.56036,-5.9032,0.002832,0.04425,0.0,-1.70841,-1.79291,-0.00481,69.144,2.202,2.189,SEGUIR_RUTA
5.184,81,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.10562,19,1,64.23,71.118,67.529,63.302,67.674,67.61,69.177,0.17338,3.81426,16.7048,-5.76504,0.002897,0.04526,-0.03868,-1.7056,-1.79292,-0.00509,69.177,2.2,2.19,SEGUIR_RUTA
5.248,82,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.10281,19,1,59.833,69.137,68.66,67.251,64.485,67.073,68.651,0.17338,3.81426,16.84296,-5.6206,0.002897,0.04526,0.03868,-1.70279,-1.79294,-0.00533,68.651,2.2,2.191,SEGUIR_RUTA
5.312,83,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.1,19,2,65.776,71.926,71.745,70.096,68.851,67.449,68.973,0.17338,3.81426,16.9874,-5.48244,0.002897,0.04526,-0.03868,-1.69998,-1.79295,-0.00552,68.973,2.199,2.192,SEGUIR_RUTA
5.376,84,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.09719,19,2,69.291,70.304,61.106,74.525,69.797,67.781,69.396,0.17338,3.81426,17.12556,-5.34428,0.002832,0.04425,0.0,-1.69717,-1.79297,-0.00568,69.396,2.198,2.192,SEGUIR_RUTA
5.44,85,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.09438,19,2,67.935,69.748,63.895,67.272,68.842,67.93,69.588,0.17338,3.81426,17.26372,-5.19984,0.002897,0.04526,0.03868,-1.69436,-1.79298,-0.00581,69.588,2.198,2.193,SEGUIR_RUTA
5.504,86,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.09157,19,2,62.879,70.983,64.45,69.209,66.931,67.781,69.414,0.17338,3.81426,17.40816,-5.06168,0.002897,0.04526,-0.03868,-1.69155,-1.793,-0.00592,69.414,2.197,2.193,SEGUIR_RUTA
5.568,87,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.08876,19,2,63.31,66.83,66.382,70.18,65.07,67.898,68.942,0.17338,3.81426,17.54632,-4.92352,0.002832,0.04425,-0.0,-1.68874,-1.79301,-0.00601,68.942,2.197,2.193,SEGUIR_RUTA
5.632,88,maze_complex2,kalman,supervisor,maze_complex2_grid.csv,95,33,1,1.08595,19,2,70.492,69.849,68.673,67.229,70.171,68.162,69.442,0.17338,3.81426,17.68448,-4.77908,0.002897,0.04526,0.03868,-1.68593,-1.79303,-0.00608,69.442,2.196,2.194,SEGUIR_RUTA
